4.166752099990844727e+00,4.031973123550415039e+00,3.670404911041259766e+00,3.668734073638916016e+00,3.717876195907592773e+00,3.686502933502197266e+00,3.511803865432739258e+00,3.846177101135253906e+00,4.271618127822875977e+00,4.159189939498901367e+00
8.881505012512207031e+00,8.647891998291015625e+00,8.733404874801635742e+00,7.833133935928344727e+00,7.815419912338256836e+00,7.750226736068725586e+00,8.040685176849365234e+00,7.828022003173828125e+00,7.661424875259399414e+00,7.802691221237182617e+00
1.252123498916625977e+01,1.222107386589050293e+01,1.254012989997863770e+01,1.673084425926208496e+01,1.157462978363037109e+01,1.174908900260925293e+01,1.181247091293334961e+01,1.163158488273620605e+01,1.383032393455505371e+01,1.598500204086303711e+01
1.563543701171875000e+01,1.664886593818664551e+01,1.683398294448852539e+01,2.096257495880126953e+01,2.194156789779663086e+01,1.950422477722167969e+01,1.556856799125671387e+01,1.551692199707031250e+01,1.580932903289794922e+01,1.555458593368530273e+01
2.155669188499450684e+01,2.008989787101745605e+01,1.948526597023010254e+01,1.919716501235961914e+01,2.156151294708251953e+01,2.247433328628540039e+01,1.859758162498474121e+01,1.986728811264038086e+01,1.896191167831420898e+01,2.193429231643676758e+01
2.660744881629943848e+01,2.517954397201538086e+01,2.692421412467956543e+01,2.643236923217773438e+01,3.043734598159790039e+01,3.090961313247680664e+01,3.143120169639587402e+01,2.608336496353149414e+01,2.575815892219543457e+01,2.639118003845214844e+01
3.462059283256530762e+01,3.234558486938476562e+01,3.368971180915832520e+01,3.291525888442993164e+01,3.249375104904174805e+01,3.703013086318969727e+01,3.550374889373779297e+01,3.993027806282043457e+01,4.792428994178771973e+01,3.595565533638000488e+01
4.908972001075744629e+01,4.897765302658081055e+01,5.589969110488891602e+01,4.196272897720336914e+01,3.881002807617187500e+01,4.239439177513122559e+01,4.227689695358276367e+01,4.849616909027099609e+01,4.904641413688659668e+01,4.351900815963745117e+01
5.951398110389709473e+01,7.338152885437011719e+01,6.282643604278564453e+01,5.286420106887817383e+01,5.019711899757385254e+01,6.264681005477905273e+01,6.670497107505798340e+01,4.493207716941833496e+01,4.753798723220825195e+01,5.077747678756713867e+01
5.074597692489624023e+01,5.805050492286682129e+01,7.242277789115905762e+01,7.233538699150085449e+01,8.346427297592163086e+01,1.405412940979003906e+02,7.095550608634948730e+01,5.166411423683166504e+01,6.299881100654602051e+01,6.116155600547790527e+01
