2.275911092758178711e+00,2.075913906097412109e+00,1.994602918624877930e+00,2.180405855178833008e+00,2.126116037368774414e+00,2.165845155715942383e+00,2.112372875213623047e+00,2.105186939239501953e+00,2.220565080642700195e+00,2.026988983154296875e+00
6.263632297515869141e+00,5.226392745971679688e+00,5.078583002090454102e+00,5.747653961181640625e+00,6.157764673233032227e+00,7.329259872436523438e+00,6.745969057083129883e+00,5.761700868606567383e+00,5.715027093887329102e+00,5.623080015182495117e+00
8.743800163269042969e+00,8.163383245468139648e+00,5.228531122207641602e+00,7.496310234069824219e+00,8.273006916046142578e+00,7.435271978378295898e+00,7.752646923065185547e+00,7.944153070449829102e+00,9.563055753707885742e+00,8.181936264038085938e+00
1.006823134422302246e+01,9.349043846130371094e+00,1.070740580558776855e+01,1.056403303146362305e+01,1.064780807495117188e+01,1.039867997169494629e+01,1.036076188087463379e+01,1.036255311965942383e+01,9.324767112731933594e+00,1.010460424423217773e+01
1.138582491874694824e+01,1.163533902168273926e+01,1.026206302642822266e+01,1.098188900947570801e+01,1.122841072082519531e+01,1.073670125007629395e+01,1.061796879768371582e+01,1.338666534423828125e+01,1.270852088928222656e+01,9.818409919738769531e+00
1.183335494995117188e+01,1.242903280258178711e+01,1.299861598014831543e+01,1.487426900863647461e+01,1.177950119972229004e+01,1.328056788444519043e+01,1.249738979339599609e+01,1.595612382888793945e+01,1.713254094123840332e+01,1.512642502784729004e+01
1.910910105705261230e+01,1.574868297576904297e+01,1.991454482078552246e+01,1.745195388793945312e+01,1.802062392234802246e+01,1.873205304145812988e+01,1.807745885848999023e+01,1.807777214050292969e+01,1.597639584541320801e+01,1.951424407958984375e+01
3.051436281204223633e+01,2.657982897758483887e+01,2.781520986557006836e+01,3.233564376831054688e+01,2.563467478752136230e+01,2.000487232208251953e+01,2.280683803558349609e+01,2.466424608230590820e+01,2.702333402633666992e+01,2.685998106002807617e+01
3.505113315582275391e+01,2.557641196250915527e+01,4.748540282249450684e+01,3.225457286834716797e+01,3.632328009605407715e+01,3.566039586067199707e+01,3.334123492240905762e+01,3.138534593582153320e+01,2.928337001800537109e+01,2.542694020271301270e+01
3.236865377426147461e+01,3.867440271377563477e+01,3.929722189903259277e+01,4.209341621398925781e+01,5.873213791847229004e+01,4.199394893646240234e+01,4.570648694038391113e+01,3.523958778381347656e+01,4.580201578140258789e+01,4.192987585067749023e+01
