8.647466666666666635e-01,8.637333333333333529e-01,8.673066666666666702e-01,8.693333333333332913e-01,8.635199999999999543e-01,8.656266666666666554e-01,8.661333333333333107e-01,8.685333333333333794e-01,8.674133333333333695e-01,8.708533333333333681e-01
8.931200000000000250e-01,8.896800000000000264e-01,8.899733333333332830e-01,8.909599999999999742e-01,8.912266666666666115e-01,8.917333333333333778e-01,8.889599999999999724e-01,8.895199999999999774e-01,8.903200000000000003e-01,8.911200000000000232e-01
9.050399999999999556e-01,9.003733333333333588e-01,9.017066666666666563e-01,9.010933333333333017e-01,9.018666666666667053e-01,9.014133333333332887e-01,9.016266666666666874e-01,9.002400000000000402e-01,9.027733333333333166e-01,9.014133333333332887e-01
9.095466666666666145e-01,9.091200000000000392e-01,9.111466666666666603e-01,9.079199999999999493e-01,9.081866666666666976e-01,9.095999999999999641e-01,9.088800000000000212e-01,9.070133333333333381e-01,9.094400000000000261e-01,9.103200000000000180e-01
9.125600000000000378e-01,9.136266666666666980e-01,9.160266666666666557e-01,9.127199999999999758e-01,9.131200000000000427e-01,9.141066666666666229e-01,9.122400000000000508e-01,9.146933333333333582e-01,9.158133333333333681e-01,9.150399999999999645e-01
9.165066666666666917e-01,9.145333333333333092e-01,9.173599999999999532e-01,9.193599999999999550e-01,9.205066666666666952e-01,9.184533333333333438e-01,9.171733333333332849e-01,9.215466666666666251e-01,9.191466666666666674e-01,9.162666666666666737e-01
9.204266666666666152e-01,9.231733333333332903e-01,9.227999999999999536e-01,9.232799999999999896e-01,9.243200000000000305e-01,9.230933333333333213e-01,9.225333333333333163e-01,9.232533333333333703e-01,9.206666666666666332e-01,9.214666666666666561e-01
9.246133333333332871e-01,9.246400000000000174e-01,9.227199999999999847e-01,9.252266666666666417e-01,9.248266666666666858e-01,9.246400000000000174e-01,9.257600000000000273e-01,9.267199999999999882e-01,9.246666666666666368e-01,9.250666666666667037e-01
9.274400000000000421e-01,9.285333333333333217e-01,9.276266666666667104e-01,9.268533333333333069e-01,9.279466666666666974e-01,9.276266666666667104e-01,9.281066666666666354e-01,9.276799999999999491e-01,9.268266666666666875e-01,9.250133333333333541e-01
9.297866666666666502e-01,9.302666666666666861e-01,9.300000000000000488e-01,9.302133333333333365e-01,9.284000000000000030e-01,9.317866666666666520e-01,9.308533333333333104e-01,9.311733333333332974e-01,9.311199999999999477e-01,9.293866666666666942e-01
