8.655733333333333057e-01,8.646399999999999642e-01,8.681333333333333124e-01,8.646933333333333138e-01,8.632800000000000473e-01,8.656000000000000361e-01,8.662133333333332796e-01,8.689066666666667160e-01,8.623466666666667058e-01,8.644800000000000262e-01
8.895999999999999464e-01,8.889066666666666228e-01,8.894666666666666277e-01,8.894400000000000084e-01,8.901333333333333320e-01,8.931999999999999940e-01,8.912533333333333418e-01,8.897333333333333760e-01,8.894400000000000084e-01,8.882133333333332992e-01
9.056533333333333102e-01,9.032266666666666222e-01,9.035733333333333395e-01,9.005600000000000271e-01,9.016800000000000370e-01,9.024799999999999489e-01,8.993600000000000483e-01,9.025866666666666482e-01,9.049866666666667170e-01,9.020533333333333736e-01
9.143466666666666409e-01,9.148800000000000265e-01,9.127733333333333254e-01,9.130133333333333434e-01,9.129333333333333744e-01,9.119733333333333025e-01,9.140800000000000036e-01,9.130399999999999627e-01,9.141599999999999726e-01,9.165600000000000414e-01
9.222133333333333294e-01,9.223466666666666480e-01,9.209866666666666202e-01,9.218399999999999928e-01,9.241866666666667118e-01,9.215733333333333555e-01,9.211733333333332885e-01,9.206933333333333636e-01,9.221066666666666301e-01,9.224533333333333474e-01
9.299466666666666992e-01,9.274133333333333118e-01,9.286400000000000210e-01,9.296533333333333315e-01,9.291466666666666763e-01,9.289066666666666583e-01,9.276533333333333298e-01,9.310666666666667091e-01,9.302133333333333365e-01,9.296533333333333315e-01
9.314133333333333153e-01,9.334666666666666668e-01,9.342399999999999594e-01,9.351733333333333009e-01,9.342666666666666897e-01,9.334933333333332861e-01,9.341333333333333711e-01,9.350133333333333630e-01,9.375200000000000200e-01,9.349066666666666636e-01
9.396266666666667211e-01,9.391466666666666852e-01,9.389066666666666672e-01,9.405333333333333323e-01,9.399733333333333274e-01,9.390399999999999858e-01,9.403200000000000447e-01,9.367733333333333468e-01,9.390133333333333665e-01,9.404000000000000137e-01
9.444533333333333669e-01,9.427466666666666217e-01,9.425066666666667148e-01,9.480800000000000338e-01,9.438400000000000123e-01,9.422933333333333161e-01,9.434399999999999453e-01,9.441333333333333799e-01,9.437866666666666626e-01,9.438666666666666316e-01
9.471733333333333116e-01,9.483200000000000518e-01,9.471733333333333116e-01,9.456533333333333458e-01,9.462933333333333197e-01,9.464000000000000190e-01,9.468800000000000550e-01,9.461866666666666204e-01,9.472800000000000109e-01,9.461600000000000010e-01
